140285	"Tuple{typeof(NCDatasets.timedecode), Type{NCDatasets.DateTime360Day}, Array{Float32, 1}, String}"
1318910	"Tuple{getfield(Base, Symbol("##replace#323")), Int64, Function, String, Base.Pair{String, String}}"
178121	"Tuple{getfield(Base, Symbol("##parse#333")), Nothing, Function, Type{Int64}, Base.SubString{String}}"
366763	"Tuple{typeof(Base.vect), Type{NCDatasets.DateTimeStandard}, Vararg{DataType, N} where N}"
529303	"Tuple{typeof(Base.copyto!), Base.IndexLinear, Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Base.IndexLinear, Array{NCDatasets.DateTime360Day, 1}}"
62346	"Tuple{Type{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, N} where N}, Array{NCDatasets.DateTime360Day, 1}}"
488088	"Tuple{typeof(Base.throw_boundserror), Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Base.LogicalIndex{Int64, Base.BitArray{1}}}}"
64035	"Tuple{typeof(Base.Broadcast.dotview), Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Base.BitArray{1}}"
366037	"Tuple{typeof(Base.throw_boundserror), Base.SubArray{Union{Base.Missing, NCDatasets.DateTime360Day}, 1, Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Array{Int64, 1}}, false}, Tuple{Int64}}"
49022	"Tuple{typeof(Base.Broadcast.materialize!), Base.SubArray{Union{Base.Missing, NCDatasets.DateTime360Day}, 1, Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Array{Int64, 1}}, false}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{0}, Nothing, typeof(Base.identity), Tuple{Base.RefValue{Base.Missing}}}}"
542374	"Tuple{typeof(Base.ht_keyindex), Base.Dict{String, String}, String}"
43953	"Tuple{typeof(Base.getindex), Base.Dict{String, String}, String}"
210513	"Tuple{typeof(NCDatasets.timeencode), Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, String, String}"
71359	"Tuple{Type{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{1}, Axes, F, Args} where Args<:Tuple where F where Axes}, getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, Tuple{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}}}"
792265	"Tuple{getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, NCDatasets.DateTime360Day}"
215736	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{1}, Tuple{Base.OneTo{Int64}}, getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Bool}, Tuple{Int64}}}}, Tuple{Int64}}"
69214	"Tuple{typeof(Base.Broadcast.materialize), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{1}, Nothing, getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, Tuple{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}}}}"
133060	"Tuple{typeof(Base.Broadcast.broadcasted), Function, Type{T} where T, NCDatasets.DateTime360Day}"
63801	"Tuple{typeof(Base.Broadcast.broadcastable), Type{NCDatasets.DateTime360Day}}"
82545	"Tuple{typeof(Base.Broadcast.broadcasted), Base.Broadcast.DefaultArrayStyle{0}, Function, Base.RefValue{Type{NCDatasets.DateTime360Day}}, Base.RefValue{NCDatasets.DateTime360Day}}"
75191	"Tuple{Type{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{0}, Axes, F, Args} where Args<:Tuple where F where Axes}, typeof(Base.convert), Tuple{Base.RefValue{Type{NCDatasets.DateTime360Day}}, Base.RefValue{NCDatasets.DateTime360Day}}}"
85814	"Tuple{typeof(Core.Compiler.getindex), Tuple{Base.IteratorsMD.CartesianIndex{0}}, Int64}"
64044	"Tuple{typeof(Core.Compiler.getindex), Tuple{typeof(Base.convert), DataType}, Int64}"
116428	"Tuple{typeof(Base.Broadcast.materialize), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{0}, Nothing, typeof(Base.convert), Tuple{Base.RefValue{Type{NCDatasets.DateTime360Day}}, Base.RefValue{NCDatasets.DateTime360Day}}}}"
50266	"Tuple{typeof(Dates.value), Dates.Millisecond}"
133684	"Tuple{typeof(Base.similar), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{1}, Tuple{Base.OneTo{Int64}}, getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Bool}, Tuple{Int64}}}}, Type{Float64}}"
87076	"Tuple{typeof(Base.setindex!), Array{Float64, 1}, Float64, Int64}"
581843	"Tuple{typeof(Base.Broadcast.copyto_nonleaf!), Array{Float64, 1}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{1}, Tuple{Base.OneTo{Int64}}, getfield(NCDatasets, Symbol("#encode#3")){Union{Base.Missing, NCDatasets.DateTime360Day}, DataType, NCDatasets.DateTime360Day, Int64}, Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, NCDatasets.DateTime360Day}, 1}, Tuple{Bool}, Tuple{Int64}}}}, Base.OneTo{Int64}, Int64, Int64}"
143949	"Tuple{getfield(Base, Symbol("##s571#407")), Any, Any, Any, Any, Any}"
255115	"Tuple{getfield(Base.Cartesian, Symbol("#@nexprs")), LineNumberNode, Module, Int64, Expr}"
507762	"Tuple{typeof(Base.ht_keyindex), Base.Dict{Symbol, Function}, Symbol}"
25289	"Tuple{typeof(Base.haskey), Base.Dict{Symbol, Function}, Symbol}"
388711	"Tuple{typeof(Base.getindex), Tuple{Symbol}, Base.UnitRange{Int64}}"
82130	"Tuple{typeof(Base.getindex), Tuple{Symbol}, Int64}"
1781299	"Tuple{typeof(Base.getindex), NCDatasets.Variable{Float32, 4}, Base.Colon}"
5149689	"Tuple{Type{Base.BitArray{4}}, UndefInitializer, Int64, Int64, Int64, Int64}"
360767	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.isnan), Tuple{Base.Broadcast.Extruded{Array{Float32, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Tuple{Base.IteratorsMD.CartesianIndex{4}}}"
597612	"Tuple{typeof(Base.Broadcast.throwdm), Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}}"
269733	"Tuple{typeof(Base.getindex), NCDatasets.CFVariable{Union{Base.Missing, Float64}, 4, NCDatasets.Variable{Float32, 4}, NCDatasets.Attributes}, Base.Colon}"
653028	"Tuple{typeof(Base.copyto!), Base.IndexLinear, Array{Union{Base.Missing, Float32}, 4}, Base.IndexLinear, Array{Float32, 4}}"
25157	"Tuple{Type{Array{Union{Base.Missing, Float32}, N} where N}, Array{Float32, 4}}"
884362	"Tuple{typeof(Base.unalias), Array{Int64, 1}, Base.LogicalIndex{Int64, Base.BitArray{4}}}"
79543	"Tuple{typeof(Base.error_if_canonical_getindex), Base.IndexCartesian, Base.LogicalIndex{Int64, Base.BitArray{4}}, Int64}"
37908	"Tuple{typeof(Base.copyto!), Array{Int64, 1}, Base.LogicalIndex{Int64, Base.BitArray{4}}}"
17995	"Tuple{typeof(Base.copymutable), Base.LogicalIndex{Int64, Base.BitArray{4}}}"
10143	"Tuple{typeof(Base.copy), Base.LogicalIndex{Int64, Base.BitArray{4}}}"
74615	"Tuple{typeof(Base._unaliascopy), Base.LogicalIndex{Int64, Base.BitArray{4}}, Array{Int64, 1}}"
14626	"Tuple{typeof(Base.unaliascopy), Base.LogicalIndex{Int64, Base.BitArray{4}}}"
160489	"Tuple{typeof(Base._throw_dmrsa), Tuple{Int64}, Int64}"
577070	"Tuple{typeof(Base.collect_to!), Array{Int64, 1}, Base.Generator{Base.LogicalIndex{Int64, Base.BitArray{4}}, getfield(Base, Symbol("##373#374"))}, Int64, Tuple{Int64, UInt64}}"
116220	"Tuple{typeof(Base.collect), Base.Generator{Base.LogicalIndex{Int64, Base.BitArray{4}}, getfield(Base, Symbol("##373#374"))}}"
72322	"Tuple{typeof(Base.throw_boundserror), Array{Union{Base.Missing, Float32}, 4}, Tuple{Base.LogicalIndex{Int64, Base.BitArray{4}}}}"
88076	"Tuple{typeof(Base.Broadcast.dotview), Array{Union{Base.Missing, Float32}, 4}, Base.BitArray{4}}"
260319	"Tuple{typeof(Base.close), NCDatasets.Dataset}"
97154	"Tuple{typeof(Core.Compiler.getindex), Tuple{Float32, Float32}, Int64}"
125253	"Tuple{typeof(Core.Compiler.getindex), Tuple{Float32, Int64}, Int64}"
1834814	"Tuple{typeof(Base.mapreduce_impl), getfield(Statistics, Symbol("##2#3")), typeof(Base.add_sum), Array{Union{Base.Missing, Float32}, 4}, Int64, Int64, Int64}"
91601	"Tuple{typeof(Base._mapreduce), getfield(Statistics, Symbol("##2#3")), typeof(Base.add_sum), Base.IndexLinear, Array{Union{Base.Missing, Float32}, 4}}"
85704	"Tuple{typeof(Base._reducedim_init), getfield(Statistics, Symbol("##2#3")), typeof(Base.:(+)), typeof(Base.zero), typeof(Base.sum), Array{Union{Base.Missing, Float32}, 4}, Int64}"
26725	"Tuple{typeof(Statistics._mean), Array{Union{Base.Missing, Float32}, 4}, Int64}"
17242	"Tuple{getfield(Statistics, Symbol("#kw##mean")), NamedTuple{(:dims,), Tuple{Int64}}, typeof(Statistics.mean), Array{Union{Base.Missing, Float32}, 4}}"
874740	"Tuple{typeof(Base.reduced_indices), Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, Int64}"
204606	"Tuple{typeof(Base.fill!), Array{Union{Base.Missing, Float32}, 4}, Float32}"
21640	"Tuple{typeof(Base.reducedim_initarray), Array{Union{Base.Missing, Float32}, 4}, Int64, Float32, Type{Union{Base.Missing, Float32}}}"
2289362	"Tuple{typeof(Base.check_reducedims), Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}"
901176	"Tuple{typeof(Base.mapreduce_impl), typeof(Base.identity), typeof(Base.add_sum), Array{Union{Base.Missing, Float32}, 4}, Int64, Int64, Int64}"
884033	"Tuple{typeof(Base._mapreducedim!), typeof(Base.identity), typeof(Base.add_sum), Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}"
378001	"Tuple{typeof(Base.divgcd), Int64, Int64}"
466034	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Rational{Int64}}}, Tuple{Base.IteratorsMD.CartesianIndex{4}}}"
418497	"Tuple{typeof(Statistics.mean!), Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}"
122127	"Tuple{typeof(Base.Broadcast.broadcasted), Function, Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}"
71847	"Tuple{Type{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Axes, F, Args} where Args<:Tuple where F where Axes}, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}"
92050	"Tuple{typeof(Base.Broadcast.broadcasted), Function, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}}"
106022	"Tuple{Type{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Axes, F, Args} where Args<:Tuple where F where Axes}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}}}"
136502	"Tuple{typeof(Core.Compiler.getindex), Tuple{typeof(Base.:(-))}, Int64}"
66360	"Tuple{typeof(Core.Compiler.getindex), Tuple{Base.Missing, Base.Missing}, Int64}"
4797207	"Tuple{typeof(Base.convert), Type{Base.Missing}, Float32}"
1912130	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}}}, Tuple{Base.IteratorsMD.CartesianIndex{4}}}"
463370	"Tuple{typeof(Base.Broadcast.copyto_nonleaf!), Array{Union{Base.Missing, Float32}, 4}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}}}, Base.IteratorsMD.CartesianIndices{4, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}}, Base.IteratorsMD.CartesianIndex{4}, Int64}"
1039248	"Tuple{typeof(Base.Broadcast.copyto_nonleaf!), Array{Base.Missing, 4}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}}}, Base.IteratorsMD.CartesianIndices{4, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}}, Base.IteratorsMD.CartesianIndex{4}, Int64}"
2654852	"Tuple{typeof(Base.Broadcast.copyto_nonleaf!), Array{Float32, 4}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}}}, Base.IteratorsMD.CartesianIndices{4, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}}, Base.IteratorsMD.CartesianIndex{4}, Int64}"
918162	"Tuple{typeof(Base.Broadcast.materialize), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Array{Union{Base.Missing, Float32}, 4}, Array{Union{Base.Missing, Float32}, 4}}}}}}"
181004	"Tuple{typeof(Base.similar), Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}, Base.Broadcast.Broadcasted{Base.Broadcast.DefaultArrayStyle{4}, Nothing, typeof(Base.:(-)), Tuple{Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Broadcast.Extruded{Array{Union{Base.Missing, Float32}, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}}}}}, Type{Float32}}"
538632	"Tuple{typeof(Base.fill!), Array{Float32, 4}, Float32}"
24025	"Tuple{typeof(Base.reducedim_init), getfield(Statistics, Symbol("##2#3")), typeof(Base.:(+)), Array{Float32, 4}, Int64}"
2357844	"Tuple{typeof(Base.check_reducedims), Array{Float32, 4}, Array{Float32, 4}}"
522080	"Tuple{typeof(Base.mapreduce_impl), typeof(Base.identity), typeof(Base.add_sum), Array{Float32, 4}, Int64, Int64, Int64}"
634808	"Tuple{typeof(Base._mapreducedim!), typeof(Base.identity), typeof(Base.add_sum), Array{Float32, 4}, Array{Float32, 4}}"
429933	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(Base.:(*)), Tuple{Base.Broadcast.Extruded{Array{Float32, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.Rational{Int64}}}, Tuple{Base.IteratorsMD.CartesianIndex{4}}}"
320682	"Tuple{typeof(Statistics.mean!), Array{Float32, 4}, Array{Float32, 4}}"
27175	"Tuple{getfield(Statistics, Symbol("#kw##mean")), NamedTuple{(:dims,), Tuple{Int64}}, typeof(Statistics.mean), Array{Float32, 4}}"
177482	"Tuple{getfield(Core, Symbol("#kw#Type")), NamedTuple{(:format,), Tuple{Symbol}}, Type{NCDatasets.Dataset}, String, String}"
115019	"Tuple{getfield(NCDatasets, Symbol("#kw##defVar")), NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}, typeof(NCDatasets.defVar), NCDatasets.Dataset, String, Array{Float32, 1}, Tuple{String}}"
650808	"Tuple{typeof(NCDatasets.nc_inq_ndims), Int32}"
126111	"Tuple{typeof(NCDatasets.nc_inq_dimids), Int32, Bool}"
153545	"Tuple{typeof(Base.keys), NCDatasets.Dimensions}"
879239	"Tuple{typeof(NCDatasets.nc_def_dim), Int32, String, Int64}"
62210	"Tuple{typeof(Base.setindex!), NCDatasets.Dimensions, Int64, String}"
76944	"Tuple{getfield(NCDatasets, Symbol("##defVar#27")), Base.Iterators.Pairs{Symbol, Array{Base.Pair{String, String}, 1}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}}, Function, NCDatasets.Dataset, String, Array{Float32, 1}, Tuple{String}}"
1187190	"Tuple{Type{Base.Dict{Symbol, Array{Base.Pair{String, String}, 1}}}}"
2032945	"Tuple{typeof(Base.rehash!), Base.Dict{Symbol, Array{Base.Pair{String, String}, 1}}, Int64}"
89171	"Tuple{typeof(Base.ht_keyindex2!), Base.Dict{Symbol, Array{Base.Pair{String, String}, 1}}, Symbol}"
153701	"Tuple{typeof(Base.setindex!), Base.Dict{Symbol, Array{Base.Pair{String, String}, 1}}, Array{Base.Pair{String, String}, 1}, Symbol}"
235480	"Tuple{Type{Base.Dict{K, V} where V where K}, Base.Generator{Base.Iterators.Pairs{Symbol, Array{Base.Pair{String, String}, 1}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}}, getfield(NCDatasets, Symbol("##25#26"))}}"
486190	"Tuple{typeof(Base.collect), Base.Generator{Base.StepRange{Int64, Int64}, getfield(Base, Symbol("##23#24")){Tuple{String}}}}"
463418	"Tuple{typeof(NCDatasets.nc_inq_dimid), Int32, String}"
352840	"Tuple{typeof(Base.ht_keyindex), Base.Dict{Symbol, Array{Base.Pair{String, String}, 1}}, Symbol}"
131639	"Tuple{typeof(NCDatasets.nc_def_vlen), Int32, Array{Base.Pair{String, String}, 1}, Int64}"
327622	"Tuple{typeof(Base.ht_keyindex), Base.Dict{DataType, Int64}, DataType}"
484357	"Tuple{typeof(NCDatasets.nc_def_var), Int32, String, Int64, Array{Int32, 1}}"
517912	"Tuple{typeof(Base.reverse), Array{Base.Pair{String, String}, 1}, Int64, Int64}"
396675	"Tuple{typeof(Base.ht_keyindex), Base.Dict{Symbol, Int32}, Symbol}"
111921	"Tuple{typeof(NCDatasets.nc_def_var_chunking), Int32, Int32, Symbol, Array{Base.Pair{String, String}, 1}}"
1425062	"Tuple{typeof(Base.hash), Base.Pair{String, String}, UInt64}"
428212	"Tuple{typeof(Base.isequal), Base.Pair{String, String}, Base.Pair{String, String}}"
107714	"Tuple{typeof(Base.hash), Array{Base.Pair{String, String}, 1}, UInt64}"
168540	"Tuple{typeof(NCDatasets.nc_def_var_fletcher32), Int32, Int32, Array{Base.Pair{String, String}, 1}}"
1019669	"Tuple{typeof(NCDatasets.nc_put_att), Int32, Int32, String, String}"
72091	"Tuple{typeof(Base.setindex!), NCDatasets.Attributes, String, String}"
506384	"Tuple{getfield(NCDatasets, Symbol("##defVar#24")), Base.Iterators.Pairs{Symbol, Array{Base.Pair{String, String}, 1}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}}, Function, NCDatasets.Dataset, String, DataType, Tuple{String}}"
616743	"Tuple{typeof(Base.setindex!), NCDatasets.CFVariable{Union{Base.Missing, Float64}, 1, NCDatasets.Variable{Float32, 1}, NCDatasets.Attributes}, Array{Float32, 1}, Base.Colon}"
90511	"Tuple{typeof(Core.Compiler.getindex), Tuple{Nothing, Nothing}, Int64}"
75367	"Tuple{typeof(Core.Compiler.getindex), Tuple{typeof(NCDatasets.transform)}, Int64}"
653745	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}}, typeof(NCDatasets.transform), Tuple{Base.Broadcast.Extruded{Array{Float32, 1}, Tuple{Bool}, Tuple{Int64}}, Base.RefValue{Nothing}, Base.RefValue{Nothing}}}, Tuple{Int64}}"
148139	"Tuple{typeof(NCDatasets.transformv), Array{Float32, 1}, Nothing, Nothing}"
651981	"Tuple{typeof(NCDatasets.nc_inq_vardimid), Int32, Int32}"
1595023	"Tuple{typeof(Base.ntuple), getfield(NCDatasets, Symbol("##8#9")){Int32, Array{Int32, 1}, Int64}, Int64}"
549566	"Tuple{typeof(NCDatasets.nc_inq_path), Int32}"
281306	"Tuple{typeof(NCDatasets.nc_inq_varname), Int32, Int32}"
113920	"Tuple{typeof(NCDatasets.nc_put_var), Int32, Int32, Array{Float32, 1}}"
66158	"Tuple{typeof(Base.setindex!), NCDatasets.Variable{Float32, 1}, Array{Float32, 1}, Base.Colon}"
139750	"Tuple{typeof(Base.:(!=)), Tuple{Int64}, Tuple{Int64}}"
93424	"Tuple{Type{NamedTuple{(:attrib,), T} where T<:Tuple}, Tuple{Base.Dict{String, String}}}"
